,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,cat
389,7766016,566,NIG17596,17596,03 July 2020,2020,2,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Udege Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Nassarawa,Nasarawa,,Nasarawa,8.5458,7.7119,2,Nigeria Punch,National,"Around 3 July 2020 (as reported), suspected Fulani militias clashed with communal militias from Mararaba Udege in Nasarawa LGA (Nasarawa). 6 people were killed and 2 injured.",6,1618500424,NGA,perpetrator
390,7153100,566,NIG17567,17567,29 June 2020,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Zadawa Communal Militia (Nigeria),Farmers (Nigeria),4,44,Western Africa,Nigeria,Bauchi,Misau,,Zadawa,11.4496,10.3672,1,Sun (Nigeria); Daily Independent (Nigeria); Daily Leadership (Nigeria); Inside Arewa (Nigeria); Blueprint,National,"On 29 June 2020, Fulani militias and farmers from Zadawa (Misau LGA, Bauchi) clashed over land. 9 people were killed and 6 injured.",9,1594063538,NGA,perpetrator
391,7153444,566,NIG17553,17553,28 June 2020,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Bakai Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Katsina,Kankara,,Bakai,11.9054,7.2818,1,Nigeria Punch,National,"On 28 June 2020, suspected Fulani militias attacked Bakai (Kankara LGA, Katsina), overpowered local militias, killed 9 residents and rustled cattle.",9,1594063539,NGA,perpetrator
392,7152997,566,NIG17528,17528,25 June 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,37,Western Africa,Nigeria,Kogi,Kogi,,Koton-Karfe,8.0912,6.7978,2,Daily Trust (Nigeria),National,"On 25 June 2020, unidentified gunmen attacked a Fulani settlement in Osuku near Koton-Karfe (Kogi LGA, Kogi), killed 2 Fulani and stole 103 cows.",2,1594063522,NGA,victim
393,7135690,566,NIG17517,17517,24 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Guma,,Torkula,7.9334,8.5435,1,Nigeria Punch; Sun (Nigeria); Blueprint; Daily Trust (Nigeria); Vanguard (Nigeria); Guardian (Nigeria); Daily Independent (Nigeria); New Telegraph,National,"On 24 June 2020, suspected Fulani militias attacked Torkula (Guma LGA, Benue) and injured 2 residents.",0,1593456869,NGA,perpetrator
394,7135906,566,NIG17502,17502,23 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Faskari,11.7196,7.0272,2,HumAngle,National,"On 23 June 2020, suspected Fulani militias attacked Unguwar Ali, about 10km away from Faskari (Faskari LGA, Katsina), killed 1 resident and rustled 150 cows.",1,1593456870,NGA,perpetrator
395,8682522,566,NIG17506,17506,23 June 2020,2020,1,Violence against civilians,Abduction/forced disappearance,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Women (Nigeria),7,47,Western Africa,Nigeria,Katsina,Batsari,,Karare,12.7244,7.375,1,Daily Leadership (Nigeria); Concise News; Daily Independent (Nigeria); Sahara Reporters; Nigeria Punch,National-Regional,"On 23 June 2020, suspected Fulani militias attacked Karare (Batsari LGA, Katsina), looted the village, rustled cattle and abducted the daughter of the village head and another resident. No fatalities and/or injuries reported. [women targeted: relatives of targeted groups or persons][women targeted: girls]",0,1638981220,NGA,perpetrator
396,7135673,566,NIG17491,17491,22 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Dandume,,Maikwama,11.4676,7.1939,1,HumAngle; Nigeria Punch,National,"On 22 June 2020, suspected Fulani militias attacked Maikwama (Dandume LGA, Katsina) and killed 3 residents. Cattle was rustled and the village looted.",3,1593456869,NGA,perpetrator
397,7135826,566,NIG17474,17474,21 June 2020,2020,1,Battles,Armed clash,Buduru Communal Militia (Nigeria),Farmers (Nigeria),4,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,44,Western Africa,Nigeria,Jigawa,Garki,,Garki,12.4364,9.1888,2,Daily Post (Nigeria),National,"On 21 June 2020, farmers and Fulani militias clashed in Buduru in Garki LGA (Jigawa) over the alleged destruction of farmland. 1 Fulani was killed.",1,1593456870,NGA,victim
398,7136160,566,NIG17476,17476,21 June 2020,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Jugawa Communal Militia (Nigeria),Farmers (Nigeria),4,44,Western Africa,Nigeria,Jigawa,Guri,,Guri,12.7267,10.4205,2,Vanguard (Nigeria),National,"On 21 June 2020, suspected Fulani militias clashed with farmers in Jugawa in Guri LGA (Jigawa). 3 people were killed.",3,1593456871,NGA,perpetrator
399,7135662,566,NIG17470,17470,20 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Maru,,Ruwan-Tofa,11.325,6.3388,1,Inside Arewa (Nigeria); Premium Times (Nigeria); Daily Trust (Nigeria); Vanguard (Nigeria); Nigeria Punch; HumAngle,National,"On 20 June 2020, suspected Fulani militias attacked Ruwan Tofa (Maru LGA, Zamfara), killing between 10 and 15 residents and rustled cattle.",10,1593456869,NGA,perpetrator
400,7129778,566,NIG17445,17445,18 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Niger,Shiroro,,Shiroro,9.96,6.8346,2,HumAngle; Sun (Nigeria),National,"On 18 June 2020, suspected Fulani militias attacked Zhazhayidna, Kpayituko, Iboru, Ndayinkwo, Mbokwo, Kudodo and Affarpi in Shiroro LGA (Niger), killed 1 resident, injured 6 and kidnapped 2. 150 cattle were rustled.",1,1592852503,NGA,perpetrator
401,7129758,566,NIG17413,17413,15 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Ebonyi,Onicha,,Onicha,6.1141,7.8338,2,Vanguard (Nigeria); Nigeria Punch,National,"On 15 June 2020, suspected Fulani militias killed a villager in Ezube-Amankpuma village, Okawu community in Onicha LGA (Ebonyi).",1,1592852503,NGA,perpetrator
402,7129742,566,NIG17395,17395,14 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Kamban-Malul Communal Group (Nigeria),7,47,Western Africa,Nigeria,Plateau,Bokkos,,Daffo,9.2333,8.85,2,Nigeria Punch; Sahara Reporters,National-Regional,"On 14 June 2020, suspected Fulani militias attacked Kamban-Malul in Daffo District of Bokkos LGA (Plateau), killing the village head and another person.",2,1592852503,NGA,perpetrator
403,7129744,566,NIG17398,17398,14 June 2020,2020,1,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Lata Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Pategi,,Lata,8.6825,5.4716,1,Daily Independent (Nigeria); Nigeria Punch,National,"On 14 June 2020, suspected Fulani militias and local communal militias clashed in the village of Lata in Pategi LGA (Kwara). 1 person was killed and several injured in the clash that was prompted by accusations of riding motorcycles in a dangerous manner.",1,1592852503,NGA,perpetrator
404,7127095,566,NIG17371,17371,13 June 2020,2020,2,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Imo,Oguta,,Obudi-Agwa,5.5599,6.8834,1,Sun (Nigeria),National,"Around 13 June 2020 (as reported), suspected Fulani militias killed a farmer in Obudi Agwa (Oguta LGA, Imo) over grazing land.",1,1592254857,NGA,perpetrator
405,7766018,566,NIG17372,17372,13 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Rivers,Eleme,,Ogali,4.786,7.1269,1,Nigeria Punch,National,"On 13 June 2020, suspected Fulani militias attacked and injured a farmer in Ogale (Eleme LGA, Rivers).",0,1616530993,NGA,perpetrator
406,7121639,566,NIG17221,17221,06 June 2020,2020,2,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Tyowem Communal Militia (Nigeria),Farmers (Nigeria),4,44,Western Africa,Nigeria,Benue,Kwande,,Kwande,6.801,9.4702,2,Nigeria Punch,National,"Around 6 June 2020 (as reported), suspected Fulani militias clashed with farmers of Tyowem community in Kwande LGA (Benin). 3 Fulani were killed and 7 people are missing.",3,1591646811,NGA,perpetrator
407,7121241,566,NIG17285,17285,04 June 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Nigeria Punch; Daily Trust (Nigeria),National,"On 4 June 2020, suspected Fulani militias Uhur and Torkula (Guma LGA, Benue), killing 5 people in Uhur.",5,1591646809,NGA,perpetrator
408,7121232,566,NIG17271,17271,31 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Oyo,Akinyele,,Ikereku,7.6319,3.9753,1,Sun (Nigeria); Sahara Reporters; New Telegraph; Blueprint; Vanguard (Nigeria); Guardian (Nigeria); Nigeria Punch,National-Regional,"On 31 May 2020, suspected Fulani militias attacked Ikereku, Pade, Olanla and Babalola in Akinyele LGA (Oyo). 3 farmers in Olanla were killed.",0,1591646809,NGA,perpetrator
409,7121233,566,NIG17272,17272,31 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Oyo,Akinyele,,Moniya,7.5283,3.9119,2,Vanguard (Nigeria); New Telegraph; Nigeria Punch; Sahara Reporters; Guardian (Nigeria); Sun (Nigeria); Blueprint,National-Regional,"On 31 May 2020, suspected Fulani militias attacked Ikereku, Pade, Olanla and Babalola in Akinyele LGA (Oyo). 3 farmers in Olanla were killed.",0,1591646809,NGA,perpetrator
410,7121234,566,NIG17273,17273,31 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Oyo,Akinyele,,Olanla,7.6514,3.9961,1,Blueprint; New Telegraph; Sahara Reporters; Vanguard (Nigeria); Guardian (Nigeria); Nigeria Punch; Sun (Nigeria),National-Regional,"On 31 May 2020, suspected Fulani militias attacked Ikereku, Pade, Olanla and Babalola in Akinyele LGA (Oyo). 3 farmers in Olanla were killed.",3,1591646809,NGA,perpetrator
411,7121713,566,NIG17275,17275,31 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Private Security Forces (Nigeria),7,47,Western Africa,Nigeria,Imo,Aboh Mbaise,,Aboh,5.4757,7.2716,2,Sun (Nigeria),National,"On 31 May 2020, suspected Fulani militias killed a private security guard on his way home in Umuanuma community in Aboh Mbaise LGA (Imo).",1,1618501603,NGA,perpetrator
412,8576485,566,NIG17274,17274,31 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),PDP: People's Democratic Party,7,47,Western Africa,Nigeria,Nassarawa,Obi,,Obi,8.3667,8.7667,2,New Telegraph; Nigeria Punch; Sahara Reporters,National-Regional,"On 31 May 2020, suspected Fulani militias attacked Itskpa in Obi LGA (Benue) and killed 13 people, among them the local PDP chairman.",13,1633382052,NGA,perpetrator
413,7121230,566,NIG17268,17268,30 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Sheme,11.7048,7.1131,2,Daily Trust (Nigeria); HumAngle; Sahara Reporters,National-Regional,"On 30 May 2020, suspected Fulani militias attacked Matseri in Sheme ward of Faskari LGA (Katsina) and killed 3 residents. Other villages attacked in the same ward were Yan Nasarawa, Unguwar Alhaji Babba and Unguwar Kanya. Reports on fatalities range from 3 to 13",3,1591646809,NGA,perpetrator
414,7107479,566,NIG17128,17128,29 May 2020,2020,1,Violence against civilians,Abduction/forced disappearance,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Delta,Ika North East,,Owa-Oyibu,6.1808,6.2012,2,Nigeria Punch; Premium Times (Nigeria); Nigeria Herald,National,"On 29 May 2020, suspected Fulani militias abducted 4 travelers on the Lagos-Asaba Road in Boji Boji Owa in Ika North-East LGA (Delta).",0,1591052476,NGA,perpetrator
415,7576189,566,NIG17248,17248,29 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Ondo,Akoko North West,,Onyin Akoko,7.6736,5.7568,1,Daily Champion; Sahara Reporters; Nigeria Punch,National-Regional,"On 29 May 2020, suspected Fulani militias killed a farmer in Oyin Akoko in the Akoko North West LGA (Ondo).",1,1611613343,NGA,perpetrator
416,7107474,566,NIG17123,17123,28 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Faskari,11.7196,7.0272,2,Twitter; Daily Independent (Nigeria); Nigeria Punch; Guardian (Nigeria),New media-National,"On 28 May 2020, suspected Fulani militias attacked Unguwar Gizo, Maigora, Mai Ruwa, and Sabon Layin Galadima in Faskari LGA, as well as Machika in Sabuwa LGA (Katsina). Reports on fatalities range from 13 to 15. Cattle was rustled in the attacks. Fatalities split between 4 events.",4,1591052476,NGA,perpetrator
417,7107475,566,NIG17124,17124,28 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Mani,,Machika,12.8211,7.861,1,Daily Independent (Nigeria); Twitter; Guardian (Nigeria); Nigeria Punch,New media-National,"On 28 May 2020, suspected Fulani militias attacked Unguwar Gizo, Maigora, Mai Ruwa, and Sabon Layin Galadima in Faskari LGA as well as Machika in Sabuwa LGA (Katsina). Reports on fatalities range from 13 to 15. Cattle was rustled in the attacks. Fatalities split between 4 events.",3,1618501704,NGA,perpetrator
418,7107476,566,NIG17125,17125,28 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Mai Gora,11.5552,7.0228,1,Guardian (Nigeria); Daily Independent (Nigeria); Twitter; Nigeria Punch,New media-National,"On 28 May 2020, suspected Fulani militias attacked Unguwar Gizo, Maigora, Mai Ruwa, and Sabon Layin Galadima in Faskari LGA as well as Machika in Sabuwa LGA (Katsina). Reports on fatalities range from 13 to 15. Cattle was rustled in the attacks. Fatalities split between 4 events.",3,1591052476,NGA,perpetrator
419,7107478,566,NIG17127,17127,28 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Sabon Layi,11.5711,7.019,1,Twitter; Nigeria Punch; Guardian (Nigeria); Daily Independent (Nigeria),New media-National,"On 28 May 2020, suspected Fulani militias attacked Unguwar Gizo, Maigora, Mai Ruwa, and Sabon Layin Galadima in Faskari LGA as well as Machika in Sabuwa LGA (Katsina). Reports on fatalities range from 13 to 15. Cattle was rustled in the attacks. Fatalities split between 4 events.",3,1591052476,NGA,perpetrator
420,7107772,566,NIG17091,17091,23 May 2020,2020,1,Violence against civilians,Abduction/forced disappearance,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Katsina,Faskari,,Yankara,11.7825,7.0778,1,Daily Independent (Nigeria),National,"On 23 May 2020, about 50 suspected Fulani militias attacked Yankara (Faskari LGA, Katsina), kidnapped 2 residents and rustled cattle.",0,1591052477,NGA,perpetrator
421,7107529,566,NIG17192,17192,21 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Gefe,10.4878,7.8209,2,Guardian (Nigeria); Daily Post (Nigeria); Nigeria Punch,National,"On 21 May 2020, suspected Fulani militias attacked settlements around Kallah, Libere and Gefe towns in Kajuru LGA (Kaduna) on 4 consecutive days. At least 20 residents were reported killed. Fatalities split between 12 events.",1,1591052476,NGA,perpetrator
422,7107532,566,NIG17195,17195,21 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Kallah,10.4182,7.7634,2,Guardian (Nigeria); Nigeria Punch; Daily Post (Nigeria),National,"On 21 May 2020, suspected Fulani militias attacked settlements around Kallah, Libere and Gefe towns in Kajuru LGA (Kaduna) on 4 consecutive days. At least 20 residents were reported killed. Fatalities split between 12 events.",1,1591052476,NGA,perpetrator
423,7107533,566,NIG17196,17196,21 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Libere,10.2902,7.7839,2,Guardian (Nigeria); Nigeria Punch; Daily Post (Nigeria),National,"On 21 May 2020, suspected Fulani militias attacked settlements around Kallah, Libere and Gefe towns in Kajuru LGA (Kaduna) on 4 consecutive days. At least 20 residents were reported killed. Fatalities split between 12 events.",1,1591052476,NGA,perpetrator
424,7107516,566,NIG17178,17178,20 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Gefe,10.4878,7.8209,2,Guardian (Nigeria); Nigeria Punch; Daily Post (Nigeria),National,"On 20 May 2020, suspected Fulani militias attacked settlements around Kallah, Libere and Gefe towns in Kajuru LGA (Kaduna) on 4 consecutive days. At least 20 residents were reported killed. Fatalities split between 12 events.",1,1591052476,NGA,perpetrator
425,7107519,566,NIG17181,17181,20 May 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kajuru,,Kallah,10.4182,7.7634,2,Nigeria Punch; Daily Post (Nigeria); Guardian (Nigeria),National,"On 20 May 2020, suspected Fulani militias attacked settlements around Kallah, Libere and Gefe towns in Kajuru LGA (Kaduna) on 4 consecutive days. At least 20 residents were reported killed. Fatalities split between 12 events.",2,1591052476,NGA,perpetrator
